Rusty_Blackbird,锈黑鸟,Rusty edges to feathers and pale eyebrow in winter contrast with blackish feather bases. Breeding males are glossy black. Shorter tail than Common Grackle. Thinner bill than Red-winged Blackbird. Found in wooded swamps. Often in flocks; frequently mixes with Red-winged Blackbirds and Common Grackle in winter. Look for flocks perched at tops of trees bordering marshes and listen for their calls to help pick them out from large flocks of blackbirds.,生锈的边缘到羽毛和苍白的眉毛在冬天与黑色的羽毛基部形成对比。繁殖期的雄性是光滑的黑色。尾巴比普通白嘴鸦短。嘴比红翼黑鸟细。在树木繁茂的沼泽中发现。通常成群的;冬季常与红翅黑鹂和白头翁混居。寻找栖息在靠近沼泽的树梢上的鸟群，倾听它们的叫声，帮助它们从一大群黑鸟中脱颖而出。,https://ebird.org/species/rusbla
Yellow_headed_Blackbird,黄头黑鸟,"Stunning and unmistakable blackbird of western North America. Males are black with a golden-yellow head and white patch on the wing. Females are all dark brown with messy yellow on the head and breast. Breeds in marshes, where males sing a grating, mechanical song. Winters in large flocks, mainly in Mexico. Often mixes with other species of blackbird. Forages in open areas, sometimes on barren dirt or in fields.",北美西部令人惊叹的黑鸟。雄性为黑色，头部为金黄色，翅膀上有白色斑点。雌性都是深棕色，头部和胸部是凌乱的黄色。在沼泽中繁殖，雄性会发出刺耳的机械叫声。冬季大群繁殖，主要分布在墨西哥。常与其他种类的黑鸟混在一起。在开阔的地方，有时在贫瘠的土地上或田野里觅食。,https://ebird.org/species/yehbla
Bobolink,波波鸟,"Breeding male is distinctive with black body, white rump, and creamy nape. Females and nonbreeders are drastically different, yellow-brown with fine streaking on breast sides, and stripes on head. Smaller than Red-winged Blackbird with shorter bill. Spiky tail feathers. In the blackbird family, although often mistaken as a sparrow. Breeds in open fields. Listen for male's bubbly song. Often in flocks during fall migration; departs early for wintering grounds in South America.",繁殖雄性的特点是黑色的身体，白色的臀部和奶油色的颈。雌性和非繁殖者是完全不同的，黄棕色，胸部两侧有细条纹，头部有条纹。比红翅黑鹂小，喙短。尖尖的尾羽。在黑鸟科，虽然经常被误认为是麻雀。在开阔的田野里繁殖。听男性欢快的歌声。常在秋季迁徙时成群结队;提早启程前往南美的越冬地。,https://ebird.org/species/boboli
Indigo_Bunting,靛蓝雀,"Breeding males are entirely blue with a slightly darker head. Females are plain brown with a whitish throat, bluish tail, and faint streaks on the underparts. Breeds in shrubby areas at the edge of forests and fields. Males often sing from a high exposed perch. Winters mainly in Middle America and the Caribbean, where it frequently gathers in flocks in weedy fields. Females can be very difficult to distinguish from Lazuli Bunting, although their range doesn't overlap much. Indigo usually shows more streaking on the underparts; also note fainter wingbars, duller breast, and more contrasting whitish throat.",繁殖期的雄性全身为蓝色，头部略深。雌性是纯棕色的，喉咙是白色的，尾巴是蓝色的，腹部有微弱的条纹。在森林和田野边缘的灌木地区繁殖。雄企鹅经常在高暴露的栖木上唱歌。冬季主要分布在中美洲和加勒比海地区，经常在杂草丛生的田野里成群聚集。虽然它们的活动范围并没有太多重叠，但很难将雌性与Lazuli Bunting区分开来。靛蓝通常在腹部显示更多的条纹;同时注意翼条变暗，胸部变暗，喉咙变白。,https://ebird.org/species/indbun
Lazuli_Bunting,蓝雀,"Breeding males are unmistakable: bright cerulean above with bold white wingbars, white belly, and orange breast. Females are plain buffy brown with paler wingbars and slightly brighter orangey breast. Breeds on shrubby hillsides and other semiopen habitats in western North America. Males often sing from a high exposed perch. Winters mainly in Mexico, where it frequently gathers in flocks in weedy fields. Females can be very difficult to distinguish from Indigo Bunting, although their range doesn't overlap much. Lazuli never shows streaks below like female Indigo Bunting often does; also note bolder wingbars, brighter breast, and less contrasting pale throat.",繁殖期的雄性是很明显的:明亮的天蓝色，大胆的白色翼条，白色的腹部和橙色的乳房。雌性是普通的灰褐色，翼条较浅，胸部略亮的橙色。在北美西部灌木丛生的山坡和其他半开放的栖息地繁殖。雄企鹅经常在高暴露的栖木上唱歌。冬季主要在墨西哥，在那里它经常成群聚集在杂草丛生的田地里。虽然它们的活动范围不太重叠，但很难将雌性与靛蓝斑羚区分开来。天青石从不像雌性靛蓝鹀那样在下面显示条纹;同时注意更粗的翼杆，更亮的胸部，对比更淡的喉咙。,https://ebird.org/species/lazbun
Painted_Bunting,彩雀,"Incomparably beautiful songbird in which adult males are almost too colorful, with a jarring combination of rich blue head, bright red underparts, and lime green back. Females and immature males are plain green and unstreaked, not brown-toned like other buntings. Breeds in shrubby fields and forest edges, where males often sing from a high exposed perch. Found in a variety of weedy or thickety habitats in winter, often in small flocks that like to stay low and hidden. Sometimes visits feeders. Two disjunct populations look and sound very similar, but have different migration routes. Eastern birds, mainly breeding in Georgia and South Carolina, just migrate south to Florida and the Caribbean for the winter. Larger western population centered in Texas migrates to western Mexico and then filters south through Central America.",无比美丽的鸣禽，成年雄鸟几乎色彩斑斓，有着丰富的蓝色头部，鲜红色的腹部和酸橙绿色的背部。雌性和未成熟的雄性是纯绿色的，没有条纹，不像其他猎禽那样是棕色的。在灌木丛生的田野和森林边缘繁殖，雄性经常在高暴露的栖木上唱歌。冬天在各种杂草丛生或浓密的栖息地发现，经常小群地栖息，它们喜欢保持低矮和隐蔽。有时拜访喂食者。两个分离的种群看起来和听起来都很相似，但迁徙路线不同。东部的鸟类，主要在乔治亚州和南卡罗来纳繁殖，只是向南迁徙到佛罗里达和加勒比海过冬。以德克萨斯州为中心的较大西部人口迁移到墨西哥西部，然后通过中美洲向南过滤。,https://ebird.org/species/paibun
Cardinal,北美红雀,北美红雀是北美洲最绚丽的鸟之一，长着穗状的冠和鲜红色的艳丽羽毛。和大部分鸣禽不同，雌北美红雀和雄北美红雀都唱歌，而且数年保持同一种唱腔。北美红雀主要栖息在林区、灌木丛和公园里。它们吃昆虫和植物种子，在冬天也常光顾其他鸟的餐桌。在最近的100年里，北美红雀的活动范围在逐渐北扩。,北美红雀是北美洲最绚丽的鸟之一，长着穗状的冠和鲜红色的艳丽羽毛。和大部分鸣禽不同，雌北美红雀和雄北美红雀都唱歌，而且数年保持同一种唱腔。北美红雀主要栖息在林区、灌木丛和公园里。它们吃昆虫和植物种子，在冬天也常光顾其他鸟的餐桌。在最近的100年里，北美红雀的活动范围在逐渐北扩。,https://baike.baidu.com/item/%E7%BA%A2%E8%A1%A3%E5%87%A4%E5%A4%B4%E9%B8%9F/3444522?fr=ge_ala
Spotted_Catbird,斑猫鸟,"Chunky rainforest bird with emerald green upperparts, black spot below the dark red eye, and green-olive underparts with extensive pale spotting. Inhabits the Wet Tropics of northern Queensland (Cairns region), thus does not overlap with similar Green Catbird. Forages mostly in middle and upper story of the rainforest. Compare female and juvenile Satin Bowerbird (with blue eye, darker bill). Spotted Catbird is well known for its characteristic catlike yowling call.",粗壮的热带雨林鸟，上肢翠绿色，暗红色眼睛下方有黑色斑点，下肢绿橄榄色，有广泛的白色斑点。栖息在昆士兰北部的潮湿热带地区(凯恩斯地区)，因此不与类似的绿猫鸟重叠。主要在雨林的中层和上层觅食。比较雌性和幼年缎面园丁鸟(蓝眼睛，深色喙)。斑点猫鸟以其特有的猫叫声而闻名。,https://ebird.org/species/spocat2
Gray_Catbird,灰猫鸟,"Medium-sized songbird, smaller than a robin, with a smooth gray body, black cap, and rusty-red undertail. Sometimes mimics other species in complex, jumbled song. Prefers dense shrubs and small trees in forest edges, streamside thickets, and old fields. Occasionally feeds on suet.",中等大小的鸣禽，比知更鸟小，光滑的灰色身体，黑色的帽檐，铁锈红色的下尾。有时会模仿其他物种发出复杂而混乱的歌声。喜欢浓密的灌木和小树在森林边缘，河边的灌丛，和老田野。偶尔吃糖。,https://ebird.org/species/grycat
Yellow_breasted_Chat,黄胸鸣鸲,"Strange, long-tailed tanager-like bird with thick bill. Once thought to be a warbler, but now considered unique in its own family. Bright yellow throat and breast, contrasting white spectacles, and dull olive-green upperparts. Known for its skulking habits. Often difficult to see in dense thickets, shrubby areas, and field edges. In breeding season, however, males can sit on conspicuous perches to sing and even perform a flight display. Fairly widespread but typically uncommon across much of the U.S. and Mexico, wintering to Costa Rica. Song is variable series of slow whistles, hoots, and chatters. Feeds mainly on insects; also fruit in winter.",奇怪的，长尾的，像tanager一样的鸟，喙很厚。曾经被认为是莺，但现在被认为是其家族中独一无二的。亮黄色的喉部和胸部，对比鲜明的白色眼镜和暗淡的橄榄绿上半身。以其狡猾的习性而闻名。在茂密的灌木丛、灌木地区和田野边缘通常很难看到。然而，在繁殖季节，雄性可以坐在显眼的栖木上唱歌，甚至表演飞行表演。在美国和墨西哥的大部分地区相当普遍，但通常不常见，在哥斯达黎加过冬。歌曲是一系列缓慢的口哨声、鸣叫声和叽叽喳喳声。主要以昆虫为食;冬天也吃水果。,https://ebird.org/species/yebcha
Eastern_Towhee,东栲鸟,"Large, striking, long-tailed sparrow of the eastern U.S. and Canada. Black above with bright rufous sides and a white belly. Eye color varies from white (in the southeastern U.S) to dark red (further north). In flight, note white corners on tail. Also note females are browner than jet-black males. Most similar to Spotted Towhee, but Eastern is mostly black above, only showing single white patch on folded wing. Hybridizes with Spotted Towhee in central U.S. and south-central Canada; hybrids usually show intermediate wing pattern. Inhabits scrubby areas and forest edges with thickets. Forages primarily by hopping along ground, scraping away leaf litter. Males sing from atop shrubs and low trees. Visits feeders.",美国东部和加拿大的大的、引人注目的长尾麻雀。上面黑色，侧面鲜红，腹部白色。眼睛的颜色从白色(美国东南部)到深红色(更北部)不等。在飞行中，注意尾部的白色角。还要注意的是，女性的肤色比纯黑的男性要深。最类似于斑点拖，但东部大部分是黑色以上，只有在折叠的翅膀上显示单个白色斑块。在美国中部和加拿大中南部与斑点土豆泥杂交;混血儿通常表现为中间翼型。栖息于灌木丛和森林边缘。主要通过在地面上跳跃，刮走落叶来觅食。雄性在灌木和低矮的树上唱歌。访问喂食器。,https://ebird.org/species/eastow
Chuck_will_Widow,巧夫寡妇鸟,"Large night bird with a remarkably big head. Plumage is variable, ranging from grayish to strikingly rufous, but always intricately patterned. Very similar to Whip-poor-will but larger, longer-winged, and more rufous. Chuck-will’s-widow has less white in the tail than Whip-poor-will, but can be difficult to see. Strictly nocturnal, more often heard than seen. Listen for a loud whistled song calling its name: ""chuck-WILL'S-widow."" Sometimes found roosting on low branches during the daytime, especially during migration. Found in forests with mix of pines and deciduous trees.",大型夜鸟，头大得惊人。羽毛是可变的，从灰色到惊人的红褐色，但总是复杂的图案。非常类似于鞭-穷意志，但更大，更长的翅膀，和更多的赤褐色。Chuck-will -widow尾巴上的白色比Whip-poor-will少，但很难看到。严格意义上的夜间活动，听到的比看到的多。听一听响亮的口哨叫着它的名字:“查克·威尔的寡妇。”有时白天栖息在低矮的树枝上，尤其是在迁徙期间。生长在松树和落叶树混合生长的森林中。,https://ebird.org/species/chwwid
Brandt_Cormorant,布兰特鸬鹚,Black overall with greenish iridescence on back. Pale buffy feathers at base of bill. Breeding adults have blue skin on throat. Immatures have buffy breast. Strictly coastal. Dives to capture fish. Thicker bill and neck than similar Pelagic Cormorant.,整体黑色，背部带绿色彩虹色。在喙的基部有淡黄色的羽毛。正在繁殖的成年动物喉咙上有蓝色的皮肤。不成熟的乳房是肉色的。严格的沿海。潜水捕捉鱼。喙和脖子比类似的远洋鸬鹚更厚。,https://ebird.org/species/bracor
Red_faced_Cormorant,红脸鸬鹚,"Dark glossy-green cormorant with a bluish neck, red face, and yellowish bill. White patches on sides of rump. Juveniles are duller than adults, especially on the face, but usually show some pale pinkish at the base of the bill. Found on rocky coastlines; breeds in colonies on precarious cliff faces. Range extends from the Kenai Peninsula in Alaska, out the Aleutian and Pribilof Islands to the Kamchatcka Peninsula, and down the Kuril Islands to Hokkaido. Most similar to Pelagic Cormorant but note thicker neck, brighter face, and thicker, paler bill. Feeds on fish.",深绿色的有光泽的鸬鹚，脖子偏蓝，脸偏红，嘴偏黄。臀部两侧有白色斑块。幼鸟的颜色比成年鸟暗淡，尤其是在面部，但通常在喙的底部显示一些淡粉红色。发现于多岩石的海岸线;在危险的悬崖峭壁上群居繁殖。范围从阿拉斯加的基奈半岛，阿留申群岛和普里比洛夫群岛延伸到堪察加半岛，沿着千岛群岛延伸到北海道。最类似于远洋鸬鹚，但更粗的脖子，明亮的脸，和更厚，更苍白的嘴。以鱼为食。,https://ebird.org/species/refcor
Pelagic_Cormorant,远洋鸬鹚,會潛水抓魚的苗條水鳥，脖子跟嘴都細長。整隻黑色。繁殖期的成鳥靠近腿處有白色斑塊，臉較紅。基本上只在海岸出現。相似的紅面鸕鷀頸跟嘴較粗，臉紅色範圍更大更明顯，冠羽明顯。,會潛水抓魚的苗條水鳥，脖子跟嘴都細長。整隻黑色。繁殖期的成鳥靠近腿處有白色斑塊，臉較紅。基本上只在海岸出現。相似的紅面鸕鷀頸跟嘴較粗，臉紅色範圍更大更明顯，冠羽明顯。,https://ebird.org/species/pelcor
Bronzed_Cowbird,青铜牛鹂,"Dark brown to matte black; males with iridescent bluish wings. Thick neck and heavy bill. Look for vampire-like staring red eye. Males have an incredible display where they puff out a mane of neck feathers and hover in a circle above the female. Found in a variety of open or semi-open areas, including pastures, forest edge, yards, and agricultural areas. Visits feeders. Often in flocks, sometimes with other blackbirds.",深棕色到哑光黑色;翅膀呈彩虹蓝色的雄鸟。脖子粗，嘴重。寻找吸血鬼般的红眼睛。雄性有一个令人难以置信的展示，它们鼓起脖子上的鬃毛，在雌性上方盘旋。发现于各种开放或半开放的地区，包括牧场、森林边缘、院子和农业地区。访问喂食器。通常成群结队，有时与其他黑鹂在一起。,https://ebird.org/species/brocow
Shiny_Cowbird,光牛鹂,"Common in Caribbean and South America. Found in semiopen and open grassy areas, often associated with livestock. Feeds mainly on the ground, but perches readily in bushes and trees. Male is glossy blue-black overall (often looks simply black). Female is plain grayish-brown overall. Bill shape is the key feature: blackish bill is more slender and pointed than bills of Brown-headed and Bronzed cowbirds. Also note similar but larger Melodious Blackbird, which has longer bill and often flicks its tail.",常见于加勒比海和南美洲。见于半开放或开放的草地，常与牲畜联系在一起。主要在地面上觅食，但也很容易栖息在灌木丛和树上。雄性整体是光滑的蓝黑色(通常看起来只是黑色)。雌性是普通的灰褐色整体。喙的形状是主要特征:黑色的喙比棕色头和青铜色的鸟的喙更细长和尖。同样值得注意的是，类似但更大的悠扬黑鸟，它的喙更长，经常甩尾巴。,https://ebird.org/species/shicow
Brown_Creeper,褐树鹬,"Tiny, cryptic woodland songbird, unique in North America. White below and streaked brown-and-buff above; blends into tree bark very easily. Also note narrow, decurved bill and long tail. In flight, shows a bold buffy wing stripe. When foraging, often starts near the base of a tree trunk, hitches upward in short, jerky motions until it nears the top, then flies to the base of a nearby tree to begin the process again. Found in mature woodland, especially with conifers. Often joins mixed flocks with other songbirds, especially in winter. Listen for high, thin calls and sweet cascading song.",微小的，隐蔽的林地鸣禽，在北美是独一无二的。下面是白色，上面是褐色和浅黄色的条纹;很容易与树皮混合。也注意窄，弯曲的嘴和长尾巴。飞行时，翅膀上有一条醒目的淡黄色条纹。觅食时，通常从树干底部附近开始，以短暂而不稳定的动作向上跳跃，直到接近树干顶部，然后飞到附近一棵树的底部，再次开始这个过程。在成熟林地中发现的，尤指针叶树常与其他鸣禽混居在一起，尤其是在冬天。倾听高而细的呼唤和甜美的层叠之歌。,https://ebird.org/species/brncre
American_Crow,美洲乌鸦,"This is the common crow over much of the U.S. and Canada. Most easily identified by voice, a familiar “caw,” often repeated. Common in any open habitats, including fields, open woodlands, marshes, and cities, thriving around humans. Very social, usually seen in flocks, sometimes numbering in the hundreds or even thousands. Aggressive, sometimes seen chasing away hawks and owls. Separated from ravens by smaller size, smaller bill, shorter tail, and shorter, broader wings. Compare with Fish Crow, which is extremely similar in appearance, and best separated by voice. Includes the species formerly known as Northwestern Crow.",这是美国和加拿大大部分地区常见的乌鸦。最容易通过声音识别，一种熟悉的“叫声”，经常重复。常见于任何开阔的栖息地，包括田野、开阔的林地、沼泽和城市，在人类周围繁衍生息。群居性很强，通常成群结队，有时成百上千。好斗，有时会驱赶鹰和猫头鹰。体型更小，嘴更小，尾巴更短，翅膀更短，更宽，与渡鸦不同。与鱼鸦相比，它们在外观上极其相似，最好通过声音来区分。包括以前被称为西北乌鸦的物种。,https://ebird.org/species/amecro
Fish_Crow,鱼乌鸦,"A relatively small, glossy crow. Very difficult to separate from American Crow by appearance; look for Fish Crow’s slightly more tapered wings, quicker wingbeats, and shorter legs. Most easily identified by voice, a nasal “eh-uh” or single nasal caws. Mostly restricted to the southeastern U.S., especially along the coast, but range expanding slightly northward and inland in recent years. Often near water, but also seems especially fond of fast-food parking lots and dumpsters.",乌鸦一种相对较小的、有光泽的乌鸦从外表上很难与美洲乌鸦区分开;寻找鱼乌鸦稍微变细的翅膀，更快的振翅和更短的腿。最容易通过声音识别，一个鼻音“eh-uh”或一个鼻鸣。主要分布在美国东南部，特别是沿海地区，但近年来活动范围向北和内陆略微扩大。经常靠近水边，但似乎也特别喜欢快餐停车场和垃圾箱。,https://ebird.org/species/fiscro
Black_billed_Cuckoo,黑嘴杜鹃,"Slender, long-tailed bird more often heard than seen. White below and brown above, with black bill. Separated from Yellow-billed Cuckoo by bill color, uniformly brown outer wings (not rufous) and smaller white spots on underside of tail. Feeds mainly on caterpillars and other insects. Found mostly in deciduous woodlands, especially areas with thick secondary growth. Often sits motionless for long periods of time and is difficult to spot. Listen for its song, a repeated series of soft ""cu-cu-cu"" notes.",细长的长尾鸟，常被听到而不是被看到。下面白色，上面棕色，喙部黑色。根据喙的颜色与黄嘴杜鹃区分，外翅均匀地呈棕色(不是棕褐色)，尾侧有较小的白色斑点。主要以毛毛虫和其他昆虫为食。主要生长于落叶林地，尤指次生林茂密的地区。经常长时间坐着不动，很难被发现。倾听它的歌声，一连串重复的柔和的“cu-cu-cu”音符。,https://ebird.org/species/bkbcuc
